"Work.No","Measurement.date.x","Standing_Water_level..m..x","Easting.x","Longitude.x","Latitude.x","Northing.x","Measurement.date.y","Standing_Water_level..m..y","Easting.y","Longitude.y","Latitude.y","Northing.y","Drilled_De","Salinity","Elevation"
"GW046826","30/11/1988",3.82,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","19/07/1988",4.24,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","15/10/1984",3.99,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","16/05/1977",7.08,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","16/06/1976",6.35,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","16/02/1979",7.47,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","16/07/1979",7.51,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","17/06/1981",7.82,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","16/09/1975",6.08,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","16/10/1975",5.98,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","16/10/1979",7.64,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","16/10/1990",1.35,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","17/01/1977",6.65,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","17/01/1980",7.84,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","16/06/1977",6.83,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","25/06/1974",7.7,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","31/10/1974",4.38,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","15/09/1981",7.03,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","30/05/1991",2.44,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","29/06/1982",7.45,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","29/05/1984",5.01,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","29/01/1982",7.22,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","28/12/1990",2.08,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","28/09/1982",7.56,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","28/04/1988",4.65,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","27/05/1981",7.89,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","26/05/1990",1.85,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","26/03/1981",7.78,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","26/02/1980",7.98,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","29/08/1980",7.68,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","23/07/1984",5.05,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","20/09/1977",6.85,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","21/05/1975",5.92,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","21/06/1989",1.28,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","21/12/1977",7.14,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","22/08/1977",6.89,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","25/11/1987",3.93,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","23/07/1982",7.45,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","25/10/1977",6.9,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","24/03/1977",6.8,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","24/03/1987",4.45,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","24/04/1984",4.79,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","25/03/1976",6.35,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","25/05/1982",7.43,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","20/04/1982",7.39,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","22/09/1980",7.63,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","4/01/1979",7.12,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","8/08/1974",7.35,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","8/07/1980",7.86,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","7/10/1976",6.36,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","7/03/1988",4.65,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","7/01/1975",6.2,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","6/11/1979",7.61,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","6/08/1979",7.5,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","5/11/1975",5.88,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","5/10/1978",6.85,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","5/08/1976",6.41,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","5/05/1978",7.54,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","4/10/1985",4.39,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","1/05/1979",7.5,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","8/11/1978",6.91,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","2/08/1985",4.72,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","16/02/1978",7.49,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","15/02/1974",9.65,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","1/06/1979",7.49,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","1/09/1982",7.51,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","1/11/1982",7.64,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","4/05/1989",1.47,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","1/12/1981",0,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","4/02/1977",6.77,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","2/09/1976",6.45,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","2/12/1980",7.62,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","3/01/1975",5.35,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","3/08/1990",1.08,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","3/12/1979",7.75,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","4/07/1977",6.84,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","1/12/1978",7,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","14/04/1980",8.09,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","13/02/1975",5.5,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","13/04/1978",7.53,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","13/05/1974",7.8,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","13/08/1981",7.19,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","13/08/1987",3.94,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","13/09/1988",3.82,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","13/01/1981",7.6,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","14/03/1978",7.56,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","14/12/1982",7.75,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","14/07/1976",6.38,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","14/08/1975",6.11,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","14/09/1978",6.64,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","9/01/1984",5.79,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","15/01/1999",2.4,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","4/04/1979",7.43,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","13/10/1981",7.02,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","9/04/1974",9.28,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","9/03/1990",2.38,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","9/04/1975",5.81,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","9/05/1985",4.85,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","9/06/1975",6,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","9/12/1974",5.13,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","10/08/1978",7.49,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","10/10/1989",1.36,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","11/08/1983",8.29,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","11/11/1980",7.59,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","11/12/1989",1.89,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","12/03/1974",8.46,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","12/04/1983",8,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","12/07/1978",7.54,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046826","11/07/1974",7.7,"602,355",148.117,-34.6593,"6,164,173",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","19/05/1980",4.75,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","17/10/1986",1.02,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","18/02/1983",4.77,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","18/05/1976",3.4,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","18/10/1983",2.8,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","18/11/1977",3.95,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","19/02/1981",4.43,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","19/02/1985",1.84,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","19/03/1982",4.23,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","19/06/1978",4.28,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","19/04/1977",3.85,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","19/05/1983",4.73,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","17/09/1979",4.72,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/08/1989",0.39,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","19/03/1991",1.04,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","17/06/1981",4.63,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","17/01/1980",4.57,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","13/01/1981",4.31,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","17/01/1977",3.9,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/10/1990",0.75,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/10/1979",4.68,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/02/1978",6.88,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/09/1975",3.32,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","19/07/1988",0.73,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/07/1979",4.26,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/06/1977",3.84,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/06/1976",3.4,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/05/1977",8.62,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/02/1979",8.6,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","16/10/1975",3.09,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","29/01/1982",4.06,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","31/10/1974",1.94,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","26/03/1981",4.58,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","26/05/1990",0.71,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","27/05/1981",4,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","28/04/1988",1.8,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","25/11/1987",1.49,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","28/12/1990",1.17,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","25/10/1977",3.79,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","29/05/1984",1.87,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","29/06/1982",4.27,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","29/08/1980",3.33,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","30/05/1991",0.65,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","30/11/1988",1.38,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","15/10/1984",1.05,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","28/09/1982",4.34,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","23/07/1984",1.64,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","20/09/1977",3.84,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","21/05/1975",3.35,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","21/06/1989",0.39,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","21/12/1977",4.02,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","22/08/1977",3.87,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","26/02/1980",8.61,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","23/07/1982",4.27,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","20/04/1982",4.22,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","24/03/1977",4.3,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","24/03/1987",1.63,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","24/04/1984",1.71,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","25/03/1976",3.4,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","25/05/1982",4.26,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","25/06/1974",4.95,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","22/09/1980",3.83,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","4/01/1979",3.86,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","8/11/1978",3.51,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","8/08/1974",4.7,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","8/07/1980",5.13,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","7/10/1976",3.25,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","7/03/1988",1.88,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","6/11/1979",4.37,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","5/11/1975",2.79,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","5/10/1978",3.32,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","5/08/1976",3.55,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","5/05/1978",4.39,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","4/10/1985",1.72,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","4/07/1977",3.75,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","4/05/1989",0.3,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","9/01/1984",2.5,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","2/08/1985",1.79,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","13/04/1978",4.33,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","1/05/1979",4.25,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","1/06/1979",4.23,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","1/09/1982",4.33,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","1/11/1982",4.41,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","4/04/1979",4.36,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","1/12/1981",3.74,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","4/02/1977",4.22,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","2/09/1976",3.35,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","2/12/1980",4.22,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","3/01/1975",2.81,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","3/08/1990",0.57,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","3/12/1979",4.64,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","7/01/1975",6.62,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","1/12/1978",3.7,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","14/04/1980",4.94,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","13/02/1975",3,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","13/05/1974",5,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","13/08/1981",3.44,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","13/08/1987",0.8,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","9/03/1990",1.05,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"GW046827","15/09/1981",3.52,"602,270",148.1162,-34.6665,"6,163,373",NA,NA,NA,NA,NA,NA,NA,NA,NA
